ads_id,prop_name,completion_year,monthly_rent_rm,location,property_type,rooms,parking,bathroom,size_sqft,furnished,region,Barbeque area,Club house,Gymnasium,Jogging Track,Lift,Minimart,Multipurpose hall,Parking,Playground,Sauna,Security,Squash Court,Swimming Pool,Tennis Court,Air-Cond,Cooking Allowed,Internet,Near KTM/LRT,Washing Machine
100044477,PV9 Residences @ Taman Melati,2022,2800,Setapak,Service Residence,4,3,2,1100,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No
100044236,Villa Angsana,1999,1500,Jalan Ipoh,Condominium,3,1,2,1323,Partially Furnished,Kuala Lumpur,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No
99852718,Casa Prima (Kepong),2017,1300,Kepong,Condominium,3,1,2,1150,Fully Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes
100044426,Savio Riana Dutamas Residence,2019,1900,Segambut,Service Residence,1,1,1,653,Fully Furnished,Kuala Lumpur,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes
100044386,Platinum Victory Lake City PV 13,2017,2000,Setapak,Condominium,3,1,2,1012,Partially Furnished,Kuala Lumpur,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
100044339,Casa Idaman,2010,1500,Jalan Ipoh,Condominium,3,1,2,1062,Partially Furnished,Kuala Lumpur,No,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,No
100043875,Cengal Condominium,2001,1400,Cheras,Condominium,3,1,2,950,Fully Furnished,Kuala Lumpur,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No
100043765,Kepong Sentral Condominium,2007,1100,Kepong,Condominium,3,1,2,962,Not Furnished,Kuala Lumpur,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No
100043973,Casa Green (Bukit Jalil),2017,1650,Bukit Jalil,Condominium,3,2,3,1001,Partially Furnished,Kuala Lumpur,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No
100043399,Platinum Splendor Residensi Semarak,2020,2200,Keramat,Condominium,4,2,2,1184,Fully Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
98466238,Seasons Garden Residences @ Wangsa Maju,2017,1700,Wangsa Maju,Apartment,3,1,2,770,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
90789817,Residensi Wangsamas,2017,1550,Wangsa Maju,Apartment,3,1,2,800,Not Furnished,Kuala Lumpur,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No
99767915,Casa Idaman,2010,1400,Jalan Ipoh,Condominium,3,1,2,1007,Fully Furnished,Kuala Lumpur,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No
100043585,Bayu Andaman,2017,1100,Sentul,Apartment,3,1,2,1000,Fully Furnished,Kuala Lumpur,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No
99489449,Enesta,2021,1550,Kepong,Service Residence,3,1,2,980,Partially Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
99749039,Puncak Desa Apartment,2017,900,Kepong,Apartment,3,1,2,821,Fully Furnished,Kuala Lumpur,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,No
96634449,Sentul point,2017,1450,Sentul,Condominium,3,1,2,850,Partially Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,No
100043551,The Haute,2019,1500,Keramat,Condominium,3,1,2,1100,Partially Furnished,Kuala Lumpur,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No
100043536,The Hamstead,2017,1200,Cheras,Condominium,3,1,2,1000,Fully Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100043515,South View Serviced Apartments,2017,2300,Bangsar South,Service Residence,2,1,1,648,Fully Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
99790195,Platinum Lake PV 21,2017,1300,Setapak,Service Residence,2,1,2,900,Not Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100042971,Arena Green,2000,1000,Bukit Jalil,Apartment,2,1,2,750,Not Furnished,Kuala Lumpur,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No
100043215,Plaza Damas,2017,1500,Sri Hartamas,Service Residence,1,1,1,590,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
100042900,Danau Permai,1996,2500,Taman Desa,Condominium,3,1,2,1200,Fully Furnished,Kuala Lumpur,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
99808863,Expressionz Professional Suites,2018,1800,KL City,Service Residence,1,1,1,320,Fully Furnished,Kuala Lumpur,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No
99940361,Residensi Suria Pantai,2020,1550,Pantai,Apartment,3,1,2,810,Partially Furnished,Kuala Lumpur,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No
99883855,The Holmes 2,2021,1900,Cheras,Condominium,3,2,2,950,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
100042537,Casa Mutiara,2007,1900,Bukit Bintang,Service Residence,2,1,2,742,Fully Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
100042473,Sofiya Residences,2017,1700,Desa ParkCity,Condominium,3,1,2,860,Partially Furnished,Kuala Lumpur,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No
100042647,Sky Awani Residensi 3,2017,1400,Setapak,Condominium,3,1,2,800,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No
100042125,Saville,2013,1650,Taman Melawati,Service Residence,3,1,2,980,Partially Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
99486747,Ketumbar Heights,2010,1400,Cheras,Condominium,3,1,2,755,Fully Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100042274,Emerald Hills,2025,2000,Cheras,Condominium,2,2,2,893,Partially Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes
100041967,Platinum Splendor Residensi Semarak,2020,2200,Keramat,Condominium,4,2,2,1184,Fully Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
99987163,Vue Residences,2013,2500,Titiwangsa,Service Residence,2,1,1,850,Fully Furnished,Kuala Lumpur,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No
99844800,TR Residence,2017,2300,Titiwangsa,Service Residence,2,1,1,710,Fully Furnished,Kuala Lumpur,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No
99809572,Endah Regal,1995,1400,Sri Petaling,Condominium,3,1,2,1017,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No
99964163,Binjai 8,2013,2800,KLCC,Service Residence,1,1,2,800,Fully Furnished,Kuala Lumpur,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
100041905,Villa Mewah,2017,1100,Sri Petaling,Apartment,3,1,2,800,Partially Furnished,Kuala Lumpur,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
100041831,Vista OUG @ Platinum OUG Residence,2017,1500,Old Klang Road,Condominium,3,1,2,1200,Partially Furnished,Kuala Lumpur,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No
100041585,The Haute,2019,2300,Keramat,Condominium,3,2,2,1050,Fully Furnished,Kuala Lumpur,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No
99964125,Medan Putra Condominium,2017,1200,Bandar Menjalara,Condominium,3,1,2,915,Partially Furnished,Kuala Lumpur,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,No
100041813,Danau Idaman,2000,1599,Taman Desa,Condominium,3,1,2,938,Fully Furnished,Kuala Lumpur,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
100041794,Pandan Utama,2017,1200,Pandan Indah,Apartment,3,1,1,650,Partially Furnished,Kuala Lumpur,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,Yes
99964332,KL Traders Square Residences,2019,2700,Gombak,Service Residence,4,2,2,980,Fully Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes
100041328,Pertiwi Indah,2017,1700,Cheras,Condominium,3,1,2,1100,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
99964022,Eco Sky,2018,1800,Jalan Ipoh,Service Residence,2,1,2,906,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
100041530,Maxim Residences,2017,1300,Cheras,Service Residence,3,2,2,1050,Partially Furnished,Kuala Lumpur,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
100041507,OUG Parklane,2017,1200,OUG,Service Residence,3,1,2,950,Partially Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
100041497,Arte Plus Jalan Ampang,2018,2500,Ampang,Service Residence,4,1,2,850,Fully Furnished,Kuala Lumpur,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes
100041282,Casa Idaman,2010,1200,Jalan Ipoh,Condominium,3,1,2,1400,Not Furnished,Kuala Lumpur,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No
99567114,Platinum Splendor Residensi Semarak,2017,1202,Taman Desa,Condominium,3,1,2,926,Not Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No
99558758,Platinum Splendor Residensi Semarak,2017,1199,Wangsa Maju,Condominium,3,1,2,926,Not Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No
100041027,Arte Plus Jalan Ampang,2018,2500,Ampang,Service Residence,4,1,2,890,Fully Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes
100040964,Anyaman Residence,2016,1700,Kuchai Lama,Condominium,3,1,2,935,Fully Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
100040984,Mizumi Residences,2020,1200,Kepong,Service Residence,3,2,2,1027,Not Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
100040965,Endah Promenade,2011,1800,Sri Petaling,Condominium,3,2,2,980,Partially Furnished,Kuala Lumpur,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,No
100040915,Faber Heights,1988,2000,Taman Desa,Condominium,3,2,2,1200,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
100041089,Sentul Village Mercury Service Apartment,2017,1300,Sentul,Service Residence,3,1,2,900,Not Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No
100041040,Setia SKY Residences,2011,2650,KLCC,Condominium,1,1,2,969,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
99822087,The Mark,2015,2500,Cheras,Service Residence,3,2,2,1100,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes
100040831,Maxim Residences,2017,1400,Cheras,Service Residence,3,2,2,1050,Partially Furnished,Kuala Lumpur,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No
100022277,DPuncak Suasana Apartment,2017,1200,Cheras,Apartment,3,2,2,1000,Partially Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No
99914052,Kasturi Apartment (Bdr Tasik Permaisuri),2017,1100,Cheras,Apartment,3,1,2,650,Partially Furnished,Kuala Lumpur,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No
100039244,Tuan Residency,2017,1900,Jalan Kuching,Service Residence,3,1,2,878,Fully Furnished,Kuala Lumpur,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes
97016723,Residensi Bayu Andaman,2017,1700,Setapak,Service Residence,3,1,2,1000,Partially Furnished,Kuala Lumpur,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No
92700906,Pinnacle PJ,2016,2500,Sri Petaling,Service Residence,3,1,2,884,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,No
100038818,Tiara Mutiara,2014,1500,Old Klang Road,Condominium,3,1,2,850,Fully Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100038809,Serini Melawati,2018,2300,Taman Melawati,Service Residence,2,1,2,850,Fully Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes
100038753,Endah Regal,1995,1500,Sri Petaling,Condominium,3,1,2,1100,Fully Furnished,Kuala Lumpur,No,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
100038744,Platinum OUG Residence,2021,800,Kuchai Lama,Condominium,1,1,1,350,Fully Furnished,Kuala Lumpur,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes
100038504,Far East Residence,2021,2200,Kuchai Lama,Service Residence,3,2,2,864,Partially Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No
100038671,Pangsapuri Segar Ria,2017,950,Cheras,Apartment,3,1,2,650,Not Furnished,Kuala Lumpur,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No
100038467,Vivo Residential @ 9 Seputeh,2018,1699,Seputeh,Service Residence,2,1,2,808,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No
99757812,Desa Satu,2017,850,Kepong,Apartment,3,1,2,655,Partially Furnished,Kuala Lumpur,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No
99638506,Ketumbar Heights,2010,1400,Cheras,Condominium,3,1,2,755,Fully Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
98537067,Kiara Residence,2014,1699,Bukit Jalil,Condominium,4,2,3,1268,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
100038346,M Vertica,2023,2500,Cheras,Condominium,4,2,2,1000,Fully Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
98529317,Anjali @ North Kiara,2017,2400,Segambut,Condominium,3,2,2,1300,Partially Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes
100038014,Casa Idaman,2010,1500,Jalan Ipoh,Condominium,3,2,2,1062,Partially Furnished,Kuala Lumpur,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
100038042,Skyville @ Benteng 8,2017,2600,Old Klang Road,Service Residence,2,1,3,1108,Fully Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
100037947,Merdeka Villa,2006,1600,Ampang,Apartment,3,1,2,930,Fully Furnished,Kuala Lumpur,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes
100037877,Sri Angsana Hilir,2017,1400,Ampang,Condominium,3,1,2,1100,Partially Furnished,Kuala Lumpur,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No
100037510,Desa Putra (Wangsa Maju),2007,600,Wangsa Maju,Condominium,4,1,2,1246,Fully Furnished,Kuala Lumpur,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes
100037498,Desa Putra (Wangsa Maju),2007,450,Wangsa Maju,Condominium,4,1,2,1246,Fully Furnished,Kuala Lumpur,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes
100037369,M Centura,2021,1400,Sentul,Service Residence,3,1,2,850,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
100037368,M Centura,2021,1300,Sentul,Service Residence,3,1,2,850,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
98618427,Menara Putra,2017,1599,KL City,Condominium,3,1,2,880,Not Furnished,Kuala Lumpur,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
100037212,Menara Duta 2,2017,1800,Segambut,Condominium,4,1,3,1380,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
99937334,Residensi Suria Pantai,2020,1500,Pantai,Apartment,3,1,2,810,Partially Furnished,Kuala Lumpur,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
99921778,Sentul Point Suite Apartment,2020,1600,Sentul,Service Residence,3,1,2,850,Not Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No
100037237,Brem Park,2017,1600,Kuchai Lama,Condominium,3,1,2,1040,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
100037170,Seasons Garden Residences @ Wangsa Maju,2017,1799,Wangsa Maju,Apartment,3,1,2,770,Fully Furnished,Kuala Lumpur,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,No
100037136,Majestic Maxim,2021,1600,Cheras,Service Residence,3,1,2,800,Not Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No
100037116,Angkasa Condominiums,2005,1300,Cheras,Condominium,3,1,2,920,Partially Furnished,Kuala Lumpur,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No
100037106,Berlian Residence @ Setapak,2017,1400,Setapak,Condominium,3,1,2,900,Partially Furnished,Kuala Lumpur,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes
100037062,Residensi Suria Pantai,2020,1100,Pantai,Apartment,3,1,2,850,Partially Furnished,Kuala Lumpur,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No
99803358,Parc 3,2021,2790,Cheras,Service Residence,3,2,2,930,Fully Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
100036990,Platinum OUG Residence,2021,1250,Kuchai Lama,Condominium,3,1,2,1200,Not Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No
100036921,Menara Alpha,2017,1250,Wangsa Maju,Condominium,3,1,2,890,Partially Furnished,Kuala Lumpur,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No
99643174,Platinum Splendor Residensi Semarak,2017,1199,Keramat,Condominium,3,1,2,920,Not Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No
99622221,Platinum Splendor Residensi Semarak,2017,1201,Bangsar South,Condominium,3,1,2,926,Not Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No
99958464,The Henge Kepong,2019,2300,Kepong,Condominium,3,2,2,1100,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No
99958373,Kiara East - DEX Suites,2016,1400,KL City,Condominium,2,3,1,789,Partially Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No
99043067,3 Towers,2015,1900,Ampang Hilir,Condominium,1,1,2,832,Not Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No
99802668,Seasons Garden Residences @ Wangsa Maju,2017,2000,Wangsa Maju,Apartment,4,2,2,850,Fully Furnished,Kuala Lumpur,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes
99802719,Seasons Garden Residences @ Wangsa Maju,2017,2000,Wangsa Maju,Apartment,4,2,2,850,Fully Furnished,Kuala Lumpur,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
98898996,M Vertica,2023,2500,Cheras,Condominium,3,2,2,850,Fully Furnished,Kuala Lumpur,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
99957743,Arte Mont Kiara,2017,1800,Mont Kiara,Service Residence,1,1,1,494,Fully Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100035444,Majestic Maxim,2021,1400,Cheras,Service Residence,2,2,2,650,Not Furnished,Kuala Lumpur,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,No
100035412,Abadi Indah,2017,1090,Taman Desa,Condominium,3,1,2,830,Partially Furnished,Kuala Lumpur,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
100035498,M Vertica,2023,2500,Cheras,Condominium,4,2,2,1000,Fully Furnished,Kuala Lumpur,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No
100035206,South View,2017,2300,Bangsar South,Service Residence,2,1,1,650,Fully Furnished,Kuala Lumpur,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes
100035341,1 Razak Mansion,2017,1200,Sungai Besi,Condominium,3,1,2,850,Fully Furnished,Kuala Lumpur,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No
100035333,Windsor Tower,2007,1600,Sri Hartamas,Condominium,1,1,1,500,Fully Furnished,Kuala Lumpur,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No
100035257,M Vertica,2023,2000,Cheras,Condominium,3,1,2,850,Partially Furnished,Kuala Lumpur,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No
100035003,Greenview Apartments,2017,1000,Kepong,Apartment,3,1,2,850,Partially Furnished,Kuala Lumpur,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No
100034963,Pangsapuri Sri Perindu,2017,900,Cheras,Flat,3,1,1,700,Not Furnished,Kuala Lumpur,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
100034515,Binjai 8,2013,2800,KLCC,Service Residence,1,1,2,800,Fully Furnished,Kuala Lumpur,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
